,Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
41319,10/14/2017 22:30,19.1,84.0,0.08,0.069,0.111,38114.31072,22544.81328,16480.48632
41435,10/15/2017 17:50,22.48,67.8,0.071,40.93,21.15,39028.09628,22641.90871,17904.43769
41436,10/15/2017 18:00,22.37,67.77,0.071,27.62,17.43,42563.50109,24721.9917,18855.68389
41437,10/15/2017 18:10,22.3,67.93,0.068,19.67,14.59,43754.5733,25483.81743,19287.53799
41438,10/15/2017 18:20,22.2,68.46,0.065,11.12,9.39,44479.29978,25711.61826,19404.25532
41439,10/15/2017 18:30,22.15,69.2,0.071,6.179,5.302,44567.52735,25752.6971,19497.62918
41440,10/15/2017 18:40,22.05,70.6,0.065,2.483,2.149,44567.52735,25786.30705,19468.44985
41441,10/15/2017 18:50,21.83,71.2,0.072,0.742,0.604,44762.8884,25793.77593,19526.80851
41442,10/15/2017 19:00,21.67,72.2,0.067,0.135,0.126,45071.6849,25887.13693,19526.80851
41443,10/15/2017 19:10,21.55,73.2,0.072,0.08,0.07,45380.4814,26032.78008,19608.51064
41444,10/15/2017 19:20,21.46,74.4,0.067,0.091,0.082,45556.93654,26085.06224,19661.03343
41445,10/15/2017 19:30,21.37,75.2,0.07,0.069,0.122,46042.18818,26111.20332,19801.09422
41446,10/15/2017 19:40,21.25,75.5,0.064,0.048,0.1,46136.71772,26152.28216,19719.3921
41447,10/15/2017 19:50,21.2,75.5,0.068,0.051,0.122,45935.0547,26163.48548,19661.03343
41448,10/15/2017 20:00,21.09,76.3,0.07,0.059,0.144,45809.01532,26010.37344,19631.8541
41449,10/15/2017 20:10,21.06,76.8,0.072,0.066,0.122,45626.25821,26017.84232,19608.51064
41450,10/15/2017 20:20,20.57,77.8,0.071,0.055,0.111,45323.76368,25913.27801,19433.43465
41451,10/15/2017 20:30,20.2,77.2,0.073,0.062,0.115,45096.89278,25778.83817,19328.38906
41452,10/15/2017 20:40,19.9,78.5,0.069,0.051,0.104,44756.58643,25823.65145,19299.20973
41453,10/15/2017 20:50,19.84,78.9,0.073,0.066,0.13,44580.13129,25670.53942,19229.17933
41454,10/15/2017 21:00,19.65,79.1,0.071,0.077,0.07,43975.14223,25636.92946,18896.53495
41455,10/15/2017 21:10,19.52,79.7,0.071,0.051,0.1,43187.39606,25173.85892,18651.42857
41456,10/15/2017 21:20,19.41,80.1,0.071,0.066,0.104,42733.65427,25061.82573,18417.99392
41457,10/15/2017 21:30,19.44,80.2,0.071,0.051,0.119,41971.11597,24953.52697,18167.05167
41458,10/15/2017 21:40,19.3,80.2,0.072,0.059,0.104,41347.22101,24796.6805,17729.3617
41459,10/15/2017 21:50,19.07,81.2,0.073,0.051,0.096,40553.17287,24146.88797,17116.59574
41460,10/15/2017 22:00,19.1,81.2,0.071,0.066,0.104,39595.27352,23564.31535,16719.75684
41578,10/16/2017 17:40,20.49,87.3,0.07,32.97,27.37,39658.29322,25782.57261,17069.90881
41579,10/16/2017 17:50,20.56,87.2,0.071,56.09,39.6,42317.72429,27436.92946,18190.39514
41580,10/16/2017 18:00,20.62,87.3,0.066,55.26,36.34,45525.4267,28915.76763,18768.1459
41581,10/16/2017 18:10,20.62,87.4,0.068,24.38,20.85,46388.7965,29360.16598,19071.61094
41582,10/16/2017 18:20,20.65,87.7,0.074,6.523,5.539,46666.08315,29468.46473,19135.80547
41583,10/16/2017 18:30,20.59,87.7,0.071,3.236,2.727,46558.94967,29337.75934,19089.11854
41584,10/16/2017 18:40,20.54,88.0,0.075,2.0,1.675,46603.06346,29012.86307,19147.4772
41585,10/16/2017 18:50,20.53,88.1,0.074,0.45,0.415,46729.10284,29053.94191,19200.0
41586,10/16/2017 19:00,20.49,88.3,0.075,0.117,0.107,46842.53829,29158.50622,19485.95745
41587,10/16/2017 19:10,20.43,88.7,0.075,0.055,0.115,47069.40919,29251.86722,19474.28571
41588,10/16/2017 19:20,20.4,88.8,0.077,0.055,0.119,46930.76586,29165.9751,19550.15198
41589,10/16/2017 19:30,20.36,88.9,0.069,0.062,0.137,46880.35011,29121.16183,19480.12158
41590,10/16/2017 19:40,20.31,89.1,0.077,0.066,0.115,46729.10284,28986.72199,19474.28571
41591,10/16/2017 19:50,20.28,89.3,0.078,0.059,0.122,46659.78118,28796.26556,19503.46505
41592,10/16/2017 20:00,20.22,89.5,0.073,0.077,0.1,46388.7965,28639.41909,19555.98784
41593,10/16/2017 20:10,20.2,89.6,0.074,0.084,0.115,45972.86652,28463.90041,19293.37386
41594,10/16/2017 20:20,20.13,89.7,0.08,0.055,0.13,45619.95624,28206.22407,19305.04559
41595,10/16/2017 20:30,20.13,89.8,0.073,0.055,0.1,45348.97155,28019.50207,19223.34347
41596,10/16/2017 20:40,20.13,89.9,0.07,0.077,0.093,44907.8337,27672.19917,19118.29787
41597,10/16/2017 20:50,20.12,90.0,0.067,0.069,0.111,44189.40919,27414.52282,18902.37082
41598,10/16/2017 21:00,20.05,90.1,0.07,0.062,0.115,43634.83589,27044.81328,18692.27964
41599,10/16/2017 21:10,20.07,90.2,0.069,0.055,0.115,43124.37637,26607.88382,18458.84498
41600,10/16/2017 21:20,20.08,90.3,0.069,0.073,0.1,42443.76368,26350.20747,18178.7234
41601,10/16/2017 21:30,20.06,90.3,0.069,0.066,0.1,41548.88403,25819.91701,18009.48328
41602,10/16/2017 21:40,20.06,90.4,0.069,0.066,0.126,40880.87527,25207.46888,17752.70517
41603,10/16/2017 21:50,20.06,90.5,0.066,0.066,0.115,39954.48578,24707.05394,17268.32827
41604,10/16/2017 22:00,20.05,90.6,0.067,0.073,0.126,38927.26477,24113.27801,17110.75988
41605,10/16/2017 22:10,20.03,90.8,0.068,0.051,0.104,38303.3698,23780.91286,16795.6231
41606,10/16/2017 22:20,20.05,90.8,0.067,0.066,0.111,37206.82713,23287.9668,16492.15805
41722,10/17/2017 17:40,20.72,83.1,0.079,1.32,1.13,40067.92123,25666.80498,17215.80547
41723,10/17/2017 17:50,19.41,82.8,0.085,1.43,1.204,43546.60832,27463.07054,18528.87538
41724,10/17/2017 18:00,19.15,83.2,0.077,0.896,0.76,46212.34136,28968.04979,19357.56839
41725,10/17/2017 18:10,18.91,85.0,0.096,0.289,0.245,47006.3895,29382.57261,19538.48024
41726,10/17/2017 18:20,18.38,86.9,0.09,0.26,0.304,47012.69147,29490.87137,19859.45289
41727,10/17/2017 18:30,18.9,87.5,0.081,0.267,0.219,46918.16193,29404.97925,19742.73556
41728,10/17/2017 18:40,19.36,87.4,0.077,0.165,0.17,46792.12254,29371.36929,19713.55623
41729,10/17/2017 18:50,19.42,87.3,0.076,0.084,0.167,46848.84026,29375.10373,19707.72036
41730,10/17/2017 19:00,19.64,84.8,0.077,0.059,0.126,46823.63239,28953.11203,19818.60182
41731,10/17/2017 19:10,19.78,82.2,0.083,0.051,0.093,47006.3895,29278.0083,19812.76596
41732,10/17/2017 19:20,19.74,82.5,0.08,0.069,0.082,46918.16193,29080.08299,19923.64742
41733,10/17/2017 19:30,19.85,82.5,0.083,0.055,0.107,46968.57768,29162.24066,19941.15502
41734,10/17/2017 19:40,19.93,81.6,0.085,0.069,0.093,46874.04814,29031.53527,19888.63222
41735,10/17/2017 19:50,19.84,82.3,0.076,0.069,0.096,46634.5733,28938.17427,19672.70517
41736,10/17/2017 20:00,19.78,82.8,0.083,0.026,0.126,46357.28665,28516.18257,19439.27052
41737,10/17/2017 20:10,19.67,83.1,0.081,0.055,0.122,45872.03501,28303.3195,19398.41945
41738,10/17/2017 20:20,19.55,82.9,0.077,0.055,0.107,45550.63457,28094.19087,19410.09119
41739,10/17/2017 20:30,20.37,78.3,0.081,0.069,0.078,45077.98687,28064.31535,19357.56839
41740,10/17/2017 20:40,20.94,71.7,0.077,0.051,0.119,45065.38293,27956.0166,19264.19453
41741,10/17/2017 20:50,21.33,66.43,0.081,0.066,0.126,44630.54705,27702.07469,19217.5076
41742,10/17/2017 21:00,21.26,66.2,0.08,0.04,0.13,43842.80088,27474.27386,19100.79027
41743,10/17/2017 21:10,21.4,64.63,0.084,0.091,0.093,42985.73304,26865.56017,18727.29483
41744,10/17/2017 21:20,21.31,65.03,0.095,0.066,0.133,42462.66958,26309.12863,18534.71125
41745,10/17/2017 21:30,21.37,65.0,0.093,0.084,0.119,41800.9628,25853.52697,18447.17325
41746,10/17/2017 21:40,21.48,63.67,0.094,0.069,0.133,40754.83589,25341.90871,18102.85714
41747,10/17/2017 21:50,21.56,63.4,0.1,0.088,0.096,39891.46608,24856.43154,17770.21277
41748,10/17/2017 22:00,21.8,61.16,0.103,0.062,0.1,38776.01751,24307.46888,17396.71733
41749,10/17/2017 22:10,21.82,61.06,0.104,0.084,0.052,37900.04376,23769.70954,17385.04559
41750,10/17/2017 22:20,21.76,61.1,0.1,0.091,0.107,36961.05033,23246.88797,17099.08815
41751,10/17/2017 22:30,22.05,58.89,0.099,0.066,0.096,36349.7593,22798.75519,16614.71125
41866,10/18/2017 17:40,19.54,88.4,0.097,29.58,25.52,42179.08096,27250.20747,17647.65957
41867,10/18/2017 17:50,19.0,89.4,0.105,12.2,10.94,44592.73523,28676.76349,18546.38298
41868,10/18/2017 18:00,18.64,88.9,0.106,1.985,1.753,46880.35011,29770.95436,19585.16717
41869,10/18/2017 18:10,18.89,89.3,0.098,4.625,4.013,47176.54267,29927.80083,20034.52888
41870,10/18/2017 18:20,18.99,89.5,0.101,45.2,40.61,47006.3895,30006.22407,19993.67781
41871,10/18/2017 18:30,18.82,89.5,0.093,22.81,20.56,46892.95405,29804.56432,19987.84195
41872,10/18/2017 18:40,18.66,90.0,0.096,7.1,6.18,46842.53829,30021.16183,19923.64742
41873,10/18/2017 18:50,18.7,90.0,0.108,0.351,0.326,46691.29103,30107.05394,19876.96049
41874,10/18/2017 19:00,18.93,90.3,0.083,0.088,0.119,46477.02407,29916.59751,19993.67781
41875,10/18/2017 19:10,18.95,90.3,0.072,0.062,0.119,46766.91466,29841.90871,19941.15502
41876,10/18/2017 19:20,19.01,90.4,0.07,0.066,0.104,46943.3698,29714.93776,19952.82675
41877,10/18/2017 19:30,18.67,90.3,0.078,0.051,0.104,46653.47921,29924.06639,19882.79635
41878,10/18/2017 19:40,18.45,90.7,0.075,0.073,0.122,46338.38074,29711.20332,19847.78116
41879,10/18/2017 19:50,18.46,91.0,0.081,0.066,0.133,46256.45514,29573.02905,19929.48328
41880,10/18/2017 20:00,18.47,91.2,0.083,0.095,0.1,45682.97593,29408.71369,19684.3769
41881,10/18/2017 20:10,18.5,91.1,0.076,0.051,0.144,45059.08096,28706.639,19520.97264
41882,10/18/2017 20:20,18.47,91.1,0.079,0.084,0.082,44655.75492,28508.71369,19392.58359
41883,10/18/2017 20:30,18.38,91.3,0.093,0.062,0.111,44378.46827,28415.3527,19299.20973
41884,10/18/2017 20:40,18.36,91.4,0.078,0.066,0.13,43786.08315,28120.33195,19182.4924
41885,10/18/2017 20:50,18.41,91.6,0.076,0.077,0.122,43244.11379,27365.9751,18902.37082
41886,10/18/2017 21:00,18.49,91.6,0.077,0.091,0.119,42645.4267,26708.71369,18645.59271
41887,10/18/2017 21:10,18.54,91.7,0.077,0.069,0.13,41964.814,26133.60996,18382.97872
41888,10/18/2017 21:20,18.31,91.5,0.074,0.062,0.093,41511.07221,25752.6971,18178.7234
41889,10/18/2017 21:30,18.26,91.7,0.081,0.077,0.133,40824.15755,25256.0166,17892.76596
41890,10/18/2017 21:40,18.28,91.8,0.074,0.062,0.1,40143.54486,24848.96266,17665.16717
41891,10/18/2017 21:50,18.32,91.8,0.078,0.066,0.122,38883.15098,24329.87552,17350.0304
41892,10/18/2017 22:00,18.2,91.8,0.078,0.055,0.096,37780.30635,23695.02075,17064.07295
41893,10/18/2017 22:10,18.09,91.9,0.081,0.073,0.119,36708.97155,23146.05809,16760.6079
41894,10/18/2017 22:20,18.1,92.1,0.084,0.073,0.122,36009.45295,22731.53527,16626.38298
42010,10/19/2017 17:40,21.12,79.1,4.918,70.2,37.71,39481.83807,26014.10788,16994.04255
42011,10/19/2017 17:50,21.29,78.8,4.915,128.1,64.06,43111.77243,28135.26971,18102.85714
42012,10/19/2017 18:00,21.31,78.1,4.916,74.5,54.88,45040.17505,29475.93361,18733.1307
42013,10/19/2017 18:10,21.18,77.4,4.917,18.25,15.91,46155.62363,29957.67635,18995.74468
42014,10/19/2017 18:20,21.05,78.1,4.92,5.627,4.887,46111.50985,30058.50622,19223.34347
42015,10/19/2017 18:30,21.02,78.7,4.922,2.746,2.308,45682.97593,29733.60996,19129.9696
42016,10/19/2017 18:40,20.99,79.4,4.921,1.174,1.026,45632.56018,29681.3278,19071.61094
42017,10/19/2017 18:50,21.02,80.3,4.924,0.256,0.222,45752.29759,29692.53112,19071.61094
42018,10/19/2017 19:00,21.08,81.8,4.919,0.077,0.1,45588.44639,29528.21577,19205.83587
42019,10/19/2017 19:10,20.96,83.2,4.917,0.051,0.096,45903.54486,29770.95436,19439.27052
42020,10/19/2017 19:20,20.77,84.1,4.922,0.073,0.093,46029.58425,29756.0166,19497.62918
42021,10/19/2017 19:30,20.67,84.9,4.922,0.066,0.1,45796.41138,29927.80083,19515.13678
42022,10/19/2017 19:40,20.59,85.6,4.922,0.073,0.111,45638.86214,29897.92531,19340.06079
42023,10/19/2017 19:50,20.5,86.2,4.923,0.073,0.152,45538.03063,29595.43568,19246.68693
42024,10/19/2017 20:00,20.43,86.6,4.916,0.08,0.133,45304.85777,29494.60581,19182.4924
42025,10/19/2017 20:10,20.38,87.1,4.924,0.099,0.078,45084.28884,29524.48133,19001.58055
42026,10/19/2017 20:20,20.32,87.4,4.92,0.062,0.119,44819.60613,29281.74274,18721.45897
42027,10/19/2017 20:30,20.26,87.6,4.923,0.095,0.111,44529.71554,29147.3029,18663.1003
42028,10/19/2017 20:40,20.19,87.9,4.922,0.077,0.107,44082.27571,28620.74689,18441.33739
42029,10/19/2017 20:50,20.15,88.2,4.922,0.048,0.13,43559.21225,28262.24066,18050.33435
42030,10/19/2017 21:00,20.06,88.1,4.915,0.077,0.085,42865.99562,27660.99585,17828.57143
42031,10/19/2017 21:10,19.95,87.9,4.918,0.069,0.089,42330.32823,27328.63071,17671.00304
42032,10/19/2017 21:20,20.03,87.5,4.919,0.077,0.085,41845.07659,26955.18672,17513.43465
42033,10/19/2017 21:30,20.05,87.0,4.919,0.102,0.089,40723.32604,26294.19087,17198.29787
42034,10/19/2017 21:40,20.14,86.2,4.922,0.084,0.115,40143.54486,25917.01245,16953.19149
42035,10/19/2017 21:50,20.24,85.4,4.921,0.077,0.13,39620.4814,25607.05394,16743.1003
42036,10/19/2017 22:00,20.28,84.8,4.916,0.088,0.07,38580.65646,25095.43568,16492.15805
42155,10/20/2017 17:50,25.6,45.32,4.916,77.4,20.43,40786.34573,26884.23237,16789.78723
42156,10/20/2017 18:00,25.44,43.55,4.924,55.78,17.38,43080.26258,28034.43983,17758.54103
42157,10/20/2017 18:10,25.19,46.05,4.917,35.64,14.03,44132.69147,28523.65145,18237.08207
42158,10/20/2017 18:20,24.84,49.29,4.93,17.1,9.86,44504.50766,28654.35685,18453.00912
42159,10/20/2017 18:30,24.51,51.99,4.923,6.607,5.621,44769.19037,28684.23237,18423.82979
42160,10/20/2017 18:40,23.99,55.89,4.922,2.585,2.308,44800.70022,28549.79253,18342.12766
42161,10/20/2017 18:50,23.46,58.26,4.922,0.647,0.519,44712.47265,28460.16598,18254.58967
42162,10/20/2017 19:00,23.13,60.09,4.917,0.128,0.078,44680.9628,28527.38589,18552.21884
42163,10/20/2017 19:10,22.91,61.53,4.918,0.091,0.059,44907.8337,28624.48133,18505.53191
42164,10/20/2017 19:20,22.79,62.23,4.923,0.102,0.089,44857.41794,28673.02905,18633.92097
42165,10/20/2017 19:30,22.67,63.06,4.919,0.088,0.096,44901.53173,28691.70124,18540.54711
42166,10/20/2017 19:40,22.49,64.36,4.921,0.11,0.044,44680.9628,28572.19917,18528.87538
42167,10/20/2017 19:50,22.38,65.49,4.925,0.051,0.107,43798.68709,28389.21162,18604.74164
42168,10/20/2017 20:00,22.37,65.93,4.919,0.091,0.074,43899.5186,28448.96266,18540.54711
42169,10/20/2017 20:10,22.19,67.73,4.925,0.066,0.082,44548.62144,28426.55602,18645.59271
42170,10/20/2017 20:20,21.84,69.76,4.923,0.099,0.07,44113.78556,28236.09959,18563.89058
42171,10/20/2017 20:30,21.52,71.5,4.918,0.084,0.074,43773.47921,27773.02905,18488.02432
42172,10/20/2017 20:40,21.29,73.3,4.924,0.062,0.082,43597.02407,27451.86722,18336.29179
42173,10/20/2017 20:50,21.26,73.6,4.924,0.044,0.07,43363.8512,27197.92531,18283.769
42174,10/20/2017 21:00,21.35,72.7,4.916,0.084,0.119,43073.96061,27085.89212,18044.49848
42175,10/20/2017 21:10,21.4,71.9,4.923,0.055,0.119,42456.36761,26469.70954,17997.81155
42176,10/20/2017 21:20,21.39,71.4,4.921,0.106,0.1,41775.75492,26126.14108,17851.91489
42177,10/20/2017 21:30,21.2,73.2,4.918,0.044,0.111,41158.16193,25842.32365,17525.10638
42178,10/20/2017 21:40,20.93,75.7,4.92,0.066,0.082,40578.38074,25502.48963,17320.85106
42179,10/20/2017 21:50,20.68,77.3,4.921,0.04,0.17,39948.18381,24919.91701,17064.07295
42180,10/20/2017 22:00,20.36,79.0,4.913,0.073,0.104,39103.71991,24419.50207,16830.6383
42181,10/20/2017 22:10,20.29,79.2,4.919,0.04,0.148,38303.3698,24049.79253,17069.90881
42182,10/20/2017 22:20,20.1,79.6,4.918,0.051,0.1,37742.49453,23597.92531,16888.99696
42183,10/20/2017 22:30,19.74,81.0,4.916,0.066,0.137,36746.78337,23060.16598,16550.51672
42298,10/21/2017 17:40,21.55,76.4,4.917,59.63,50.22,38095.40481,25002.07469,17227.4772
42299,10/21/2017 17:50,21.46,76.5,4.918,36.3,32.05,42109.7593,26899.17012,18347.96353
42300,10/21/2017 18:00,21.32,76.5,4.924,22.32,19.75,43716.76149,27926.14108,18884.86322
42301,10/21/2017 18:10,21.29,76.2,4.922,11.65,10.32,44409.97812,28049.37759,18814.83283
42302,10/21/2017 18:20,21.35,76.6,4.924,5.155,4.542,44624.24508,27941.07884,18849.84802
42303,10/21/2017 18:30,21.29,77.2,4.922,1.408,1.223,44699.86871,28071.78423,18902.37082
42304,10/21/2017 18:40,21.23,77.6,4.925,1.748,1.593,44422.58206,27978.42324,18844.01216
42305,10/21/2017 18:50,21.19,77.9,4.924,0.826,0.756,44391.07221,28127.80083,18768.1459
42306,10/21/2017 19:00,21.16,78.0,4.917,0.077,0.111,44554.92341,27907.46888,18768.1459
42307,10/21/2017 19:10,21.04,78.3,4.917,0.073,0.111,44504.50766,27926.14108,18709.78723
42308,10/21/2017 19:20,21.01,78.5,4.92,0.051,0.122,44391.07221,27855.18672,18721.45897
42309,10/21/2017 19:30,21.0,78.7,4.921,0.044,0.144,44807.00219,27877.59336,18668.93617
42310,10/21/2017 19:40,20.96,78.9,4.917,0.059,0.119,44680.9628,27623.65145,18756.47416
42311,10/21/2017 19:50,20.87,79.4,4.921,0.044,0.107,44605.33917,27507.88382,18768.1459
42312,10/21/2017 20:00,20.76,79.6,4.911,0.04,0.144,44781.79431,27332.36515,18756.47416
42313,10/21/2017 20:10,20.42,80.5,4.915,0.073,0.096,44561.22538,27168.04979,18750.6383
42314,10/21/2017 20:20,20.23,81.0,4.919,0.069,0.096,44315.44858,26749.79253,18733.1307
42315,10/21/2017 20:30,19.94,81.8,4.918,0.069,0.082,44012.95405,26637.75934,18779.81763
42316,10/21/2017 20:40,19.68,82.7,4.919,0.037,0.163,43590.7221,26510.78838,18663.1003
42317,10/21/2017 20:50,19.49,83.4,4.92,0.037,0.152,43225.20788,26529.46058,18412.15805
42318,10/21/2017 21:00,19.35,83.9,4.916,0.04,0.144,42985.73304,26122.40664,18254.58967
42319,10/21/2017 21:10,19.35,84.6,4.92,0.051,0.133,42733.65427,25786.30705,18207.90274
42320,10/21/2017 21:20,19.51,84.8,4.922,0.055,0.148,42481.57549,25330.70539,17991.97568
42321,10/21/2017 21:30,19.61,85.0,4.917,0.033,0.107,41952.21007,24942.32365,17881.09422
42322,10/21/2017 21:40,19.39,84.9,4.919,0.08,0.115,40962.80088,24654.77178,17595.13678
42323,10/21/2017 21:50,19.03,85.6,4.92,0.062,0.152,40414.52954,24068.46473,17326.68693
42324,10/21/2017 22:00,19.0,85.7,4.912,0.059,0.144,39979.69365,23799.58506,17192.46201
42325,10/21/2017 22:10,18.94,86.1,4.916,0.044,0.148,39317.98687,23295.43568,16929.84802
42326,10/21/2017 22:20,18.76,86.3,4.917,0.069,0.119,38171.02845,22936.92946,16649.72644
42327,10/21/2017 22:30,18.7,86.9,4.917,0.059,0.159,37395.88621,22623.23651,16538.84498
42442,10/22/2017 17:40,21.13,75.9,4.92,49.69,42.46,36702.66958,22044.39834,16929.84802
42443,10/22/2017 17:50,21.03,76.5,4.917,27.8,24.22,40609.89059,23915.3527,18079.51368
42444,10/22/2017 18:00,20.99,77.1,4.927,19.14,16.55,42216.89278,24938.58921,18604.74164
42445,10/22/2017 18:10,20.93,77.5,4.924,11.79,10.27,43029.84683,25315.76763,18715.6231
42446,10/22/2017 18:20,20.86,78.3,4.921,5.547,4.872,43376.45514,25480.08299,18558.05471
42447,10/22/2017 18:30,20.79,79.0,4.926,1.781,1.508,43937.33042,25711.61826,18756.47416
42448,10/22/2017 18:40,20.72,79.5,4.927,0.358,0.382,44283.93873,25804.97925,18873.19149
42449,10/22/2017 18:50,20.64,80.2,4.924,0.099,0.115,44378.46827,26100.0,18914.04255
42450,10/22/2017 19:00,20.62,80.6,4.919,0.08,0.07,44296.54267,26070.12448,19001.58055
42451,10/22/2017 19:10,20.62,81.0,4.922,0.037,0.126,44340.65646,26174.6888,19013.25228
42452,10/22/2017 19:20,20.58,81.7,4.923,0.033,0.133,44353.26039,26256.84647,19019.08815
42453,10/22/2017 19:30,20.57,82.2,4.919,0.04,0.126,44636.84902,26342.73859,18943.22188
42454,10/22/2017 19:40,20.55,82.7,4.923,0.066,0.078,44706.17068,26219.50207,18972.40122
42455,10/22/2017 19:50,20.51,83.1,4.924,0.033,0.122,44800.70022,26264.31535,18668.93617
42456,10/22/2017 20:00,20.44,83.4,4.918,0.084,0.089,44769.19037,26316.59751,18616.41337
42457,10/22/2017 20:10,20.43,83.5,4.917,0.04,0.141,44857.41794,26409.95851,18727.29483
42458,10/22/2017 20:20,20.43,83.5,4.92,0.04,0.156,44328.05252,26473.44398,18645.59271
42459,10/22/2017 20:30,20.43,83.2,4.917,0.048,0.126,44031.85996,26305.39419,18645.59271
42460,10/22/2017 20:40,20.45,82.9,4.92,0.059,0.13,43647.43982,26204.56432,18803.16109
42461,10/22/2017 20:50,20.37,82.3,4.921,0.055,0.115,43256.71772,26062.6556,18686.44377
42462,10/22/2017 21:00,20.36,81.3,4.915,0.073,0.111,43086.56455,25868.46473,18517.20365
42463,10/22/2017 21:10,20.42,79.7,4.914,0.059,0.107,42639.12473,25905.80913,18394.65046
42464,10/22/2017 21:20,20.41,78.3,4.919,0.051,0.144,41920.70022,25782.57261,18190.39514
42465,10/22/2017 21:30,20.35,77.5,4.917,0.069,0.13,41195.97374,25375.51867,17816.8997
42466,10/22/2017 21:40,20.27,77.3,4.919,0.04,0.1,40401.9256,24710.78838,17244.9848
42467,10/22/2017 21:50,20.25,77.3,4.919,0.059,0.152,39418.81838,24535.26971,16783.95137
42585,10/23/2017 17:30,21.0,73.5,4.92,19.65,16.81,38372.69147,24281.3278,16795.6231
42586,10/23/2017 17:40,20.89,73.9,4.919,13.25,11.52,40742.23195,26185.89212,18202.06687
42587,10/23/2017 17:50,20.84,74.3,4.918,8.44,7.44,44428.88403,28082.98755,19159.14894
42588,10/23/2017 18:00,20.83,74.9,4.923,5.32,4.668,45619.95624,28766.39004,19532.64438
42589,10/23/2017 18:10,20.78,75.3,4.917,2.38,2.075,46117.81182,28822.40664,19579.33131
42590,10/23/2017 18:20,20.72,75.4,4.918,1.196,1.108,46571.55361,29128.63071,19520.97264
42591,10/23/2017 18:30,20.73,75.6,4.918,0.464,0.408,46382.49453,28870.95436,19573.49544
42592,10/23/2017 18:40,20.73,75.8,4.92,0.165,0.207,46388.7965,28841.07884,19439.27052
42593,10/23/2017 18:50,20.7,76.1,4.919,0.059,0.144,46514.83589,28624.48133,19485.95745
42594,10/23/2017 19:00,20.67,76.5,4.913,0.051,0.104,46451.81619,28441.49378,19369.24012
42595,10/23/2017 19:10,20.66,76.7,4.918,0.048,0.104,46590.45952,28803.73444,19585.16717
42596,10/23/2017 19:20,20.63,76.9,4.919,0.04,0.104,46659.78118,28785.06224,19392.58359
42597,10/23/2017 19:30,20.62,77.2,4.917,0.048,0.196,46420.30635,28714.10788,19474.28571
42598,10/23/2017 19:40,20.6,77.5,4.917,0.051,0.148,46016.98031,28620.74689,19526.80851
42599,10/23/2017 19:50,20.56,77.9,4.917,0.037,0.159,45953.96061,28504.97925,19351.73252
42600,10/23/2017 20:00,20.54,78.3,4.912,0.044,0.141,45752.29759,28333.19502,19013.25228
42601,10/23/2017 20:10,20.51,78.4,4.917,0.055,0.104,45317.46171,28168.87967,18914.04255
42602,10/23/2017 20:20,20.48,78.6,4.918,0.062,0.107,44857.41794,28000.82988,19036.59574
42603,10/23/2017 20:30,20.14,79.5,4.919,0.037,0.13,44693.56674,27836.51452,19129.9696
42604,10/23/2017 20:40,19.8,80.3,4.919,0.062,0.137,44164.20131,27534.0249,18995.74468
42605,10/23/2017 20:50,19.57,80.7,4.919,0.044,0.119,43395.36105,26701.24481,18587.23404
42606,10/23/2017 21:00,19.49,81.4,4.914,0.055,0.126,42658.03063,26339.00415,18318.78419
42607,10/23/2017 21:10,19.72,82.2,4.915,0.051,0.137,42109.7593,26088.79668,18137.87234
42608,10/23/2017 21:20,20.18,81.4,4.917,0.055,0.141,41473.26039,25666.80498,18032.82675
42609,10/23/2017 21:30,20.3,80.4,4.916,0.069,0.1,40509.05908,25117.84232,17945.28875
42610,10/23/2017 21:40,20.35,79.8,4.916,0.037,0.163,40130.94092,24890.04149,17805.22796
42611,10/23/2017 21:50,20.32,79.3,4.916,0.029,0.204,39242.36324,24333.60996,17274.16413
42612,10/23/2017 22:00,20.28,79.1,4.913,0.069,0.137,38278.16193,23814.52282,16976.53495
42613,10/23/2017 22:10,20.2,78.9,4.916,0.059,0.137,37257.24289,23187.13693,16579.69605
42614,10/23/2017 22:20,20.23,78.2,4.92,0.062,0.119,36318.24945,22783.81743,16445.47112
42729,10/24/2017 17:30,21.07,65.2,4.917,70.4,61.58,37307.65864,24815.3527,16626.38298
42730,10/24/2017 17:40,21.09,65.64,4.917,57.62,49.78,41391.33479,26615.3527,18067.84195
42731,10/24/2017 17:50,21.12,65.5,4.919,48.4,38.51,45040.17505,28400.41494,18803.16109
42732,10/24/2017 18:00,21.17,65.7,4.924,36.66,26.44,45903.54486,29124.89627,19106.62614
42733,10/24/2017 18:10,21.17,66.51,4.92,15.05,12.31,46811.02845,29270.53942,19293.37386
42734,10/24/2017 18:20,21.1,67.47,4.92,6.154,5.309,46823.63239,29546.88797,19398.41945
42735,10/24/2017 18:30,21.03,68.54,4.924,1.996,1.778,46344.68271,29453.52697,19316.71733
42736,10/24/2017 18:40,20.97,71.2,4.922,0.581,0.493,46029.58425,29225.72614,19316.71733
42737,10/24/2017 18:50,20.76,72.7,4.919,0.099,0.13,46212.34136,29154.77178,19351.73252
42738,10/24/2017 19:00,20.66,73.8,4.921,0.062,0.096,46376.19256,29248.13278,19287.53799
